pathogen_name,taxonid,ARG_name,aro_id,frequency,antibiotic_name
Enterococcus faecium,1352,ErmC,3000250,0.000152,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Enterococcus faecium,1352,MsrA,3000251,0.000102,"Erythromycin,Quinupristin"
Enterococcus faecium,1352,MarA,3000263,5.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Monobactam,Penam,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,LsaA,3000300,0.000152,"Clindamycin,Dalfopristin,Pleuromutilin,Quinupristin"
Enterococcus faecium,1352,AAC(3),3000322,0.004518,Aminoglycoside antibiotic
Enterococcus faecium,1352,ErmA,3000347,0.12665,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Enterococcus faecium,1352,VanC,3000368,0.000152,glycoPeptide antibiotic
Enterococcus faecium,1352,VanT,3000372,0.000355,glycoPeptide antibiotic
Enterococcus faecium,1352,ErmB,3000375,0.803959,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Enterococcus faecium,1352,Sul1,3000410,5.1e-05,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Enterococcus faecium,1352,Quinolone resistance protein (qnr),3000419,5.1e-05,"CiprOfloxacin,Gatifloxacin,LevOfloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Sparfloxacin"
Enterococcus faecium,1352,AcrD,3000491,0.000305,Aminoglycoside antibiotic
Enterococcus faecium,1352,AcrE,3000499,5.1e-05,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam"
Enterococcus faecium,1352,AcrF,3000502,0.000305,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam"
Enterococcus faecium,1352,EmrR,3000516,5.1e-05,Fluoroquinolone antibiotic
Enterococcus faecium,1352,CRP,3000518,5.1e-05,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Enterococcus faecium,1352,ErmG,3000522,0.000152,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Enterococcus faecium,1352,Erm 23S ribosomal RNA methyltransferase,3000560,0.852995,"Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic"
Enterococcus faecium,1352,Tet(40),3000567,0.000355,Tetracycline
Enterococcus faecium,1352,VanR,3000574,0.996853,glycoPeptide antibiotic
Enterococcus faecium,1352,ErmT,3000595,0.071371,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Enterococcus faecium,1352,Mel,3000616,0.003553,"Erythromycin,Telithromycin"
Enterococcus faecium,1352,PC1 beta-lactamase (blaZ),3000621,0.000406,Penam
Enterococcus faecium,1352,H-NS,3000676,5.1e-05,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic"
Enterococcus faecium,1352,MarR,3000718,1.0,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,Antibiotic sensitive dihydrofolate reductase,3000745,1.0,"Brodimoprim,Iclaprim,Tetroxoprim,Trimethoprim"
Enterococcus faecium,1352,MdtB,3000793,5.1e-05,Aminocoumarin antibiotic
Enterococcus faecium,1352,MdtC,3000794,5.1e-05,Aminocoumarin antibiotic
Enterococcus faecium,1352,MdtE,3000795,5.1e-05,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Enterococcus faecium,1352,MdtF,3000796,5.1e-05,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Enterococcus faecium,1352,MexE,3000803,5.1e-05,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Enterococcus faecium,1352,RamA,3000823,5.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Monobactam,Penam,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,BaeR,3000828,5.1e-05,"Aminocoumarin antibiotic,Aminoglycoside antibiotic"
Enterococcus faecium,1352,BaeS,3000829,5.1e-05,"Aminocoumarin antibiotic,Aminoglycoside antibiotic"
Enterococcus faecium,1352,CpxA,3000830,5.1e-05,"Aminocoumarin antibiotic,Aminoglycoside antibiotic"
Enterococcus faecium,1352,EvgA,3000832,5.1e-05,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic"
Enterococcus faecium,1352,EvgS,3000833,0.000102,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic"
Enterococcus faecium,1352,SoxR,3000836,5.1e-05,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,TEM-1,3000873,5.1e-05,"Amoxicillin,Ampicillin,Cefalotin,Cefazolin"
Enterococcus faecium,1352,TEM-116,3000979,0.000406,"Cephalosporin,Monobactam,Penam,Penem"
Enterococcus faecium,1352,TEM-181,3001044,0.000102,"Cephalosporin,Monobactam,Penam,Penem"
Enterococcus faecium,1352,MdtM,3001214,5.1e-05,"Acriflavine,Chloramphenicol,Lincomycin,Norfloxacin,Puromycin"
Enterococcus faecium,1352,Trimethoprim resistant dihydrofolate reductase dfr,3001218,5.1e-05,Trimethoprim
Enterococcus faecium,1352,Escherichia coli mdfA,3001328,5.1e-05,"Benzalkonium chloride,Tetracycline"
Enterococcus faecium,1352,TEM-207,3001384,5.1e-05,"Cephalosporin,Monobactam,Penam,Penem"
Enterococcus faecium,1352,OXA-232,3001778,0.000914,"CarbaPenem,Cephalosporin,Penam"
Enterococcus faecium,1352,OKP-A-3,3002420,5.1e-05,"Cephalosporin,Penam"
Enterococcus faecium,1352,AAC(3)-IVa,3002539,0.001218,"2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Apramycin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Enterococcus faecium,1352,AAC(6')-Ii,3002556,0.999036,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Enterococcus faecium,1352,AAC(6')-Ib10,3002581,5.1e-05,"Amikacin,Kanamycin A,Tobramycin"
Enterococcus faecium,1352,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,3002597,0.577614,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Gentamicin A,Kanamycin A,Netilmicin,Sisomicin,Tobramycin"
Enterococcus faecium,1352,AadA,3002601,5.1e-05,"Spectinomycin,Streptomycin"
Enterococcus faecium,1352,AadA2,3002602,5.1e-05,"Spectinomycin,Streptomycin"
Enterococcus faecium,1352,ANT(6)-Ia,3002626,0.078883,Streptomycin
Enterococcus faecium,1352,Aad(6),3002628,0.490051,Streptomycin
Enterococcus faecium,1352,ANT(9)-Ia,3002630,0.122234,Spectinomycin
Enterococcus faecium,1352,APH(2'')-Ie,3002634,0.003706,"Amikacin,Gentamicin A,Kanamycin A,Tobramycin"
Enterococcus faecium,1352,APH(2'')-IIa,3002635,0.001066,Plazomicin
Enterococcus faecium,1352,APH(2'')-IIIa,3002636,0.000203,"Amikacin,Gentamicin A,Kanamycin A,Tobramycin"
Enterococcus faecium,1352,APH(2'')-IVa,3002637,0.001269,"Amikacin,Gentamicin A,Kanamycin A,Tobramycin"
Enterococcus faecium,1352,APH(3'')-Ib,3002639,5.1e-05,Streptomycin
Enterococcus faecium,1352,APH(3')-Ia,3002641,5.1e-05,"Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Enterococcus faecium,1352,APH(3')-IIa,3002644,5.1e-05,"Butirosin,Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Enterococcus faecium,1352,APH(3')-IIIa,3002647,0.547614,"Amikacin,Butirosin,Gentamicin B,Isepamicin,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Enterococcus faecium,1352,APH(3')-VIa,3002652,5.1e-05,"Amikacin,Butirosin,Gentamicin B,Isepamicin,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Enterococcus faecium,1352,FexA,3002704,0.005838,"Chloramphenicol,Florfenicol"
Enterococcus faecium,1352,QnrB19,3002734,5.1e-05,CiprOfloxacin
Enterococcus faecium,1352,QnrD1,3002788,5.1e-05,CiprOfloxacin
Enterococcus faecium,1352,MsrC,3002819,0.992335,"Erythromycin,Quinupristin"
Enterococcus faecium,1352,LnuA,3002835,0.000609,"Lincomycin,Pirlimycin"
Enterococcus faecium,1352,LnuB,3002836,0.076193,"Clindamycin,Lincomycin"
Enterococcus faecium,1352,LnuC,3002837,0.00066,Lincomycin
Enterococcus faecium,1352,VatD,3002843,0.001269,Virginiamycin M1
Enterococcus faecium,1352,VatE,3002844,0.003604,Virginiamycin M1
Enterococcus faecium,1352,DfrA12,3002858,5.1e-05,Trimethoprim
Enterococcus faecium,1352,DfrC,3002865,0.000152,Trimethoprim
Enterococcus faecium,1352,DfrD,3002866,0.000203,Trimethoprim
Enterococcus faecium,1352,DfrF,3002867,0.301675,Trimethoprim
Enterococcus faecium,1352,DfrG,3002868,0.587665,Trimethoprim
Enterococcus faecium,1352,DfrK,3002869,0.000355,Trimethoprim
Enterococcus faecium,1352,FosB3,3002873,0.000558,Fosfomycin
Enterococcus faecium,1352,DfrE,3002875,0.000203,Trimethoprim
Enterococcus faecium,1352,SAT-4,3002897,0.499848,Streptothricin
Enterococcus faecium,1352,VanG,3002909,5.1e-05,glycoPeptide antibiotic
Enterococcus faecium,1352,VanM,3002911,0.000863,glycoPeptide antibiotic
Enterococcus faecium,1352,VanN,3002912,0.000102,glycoPeptide antibiotic
Enterococcus faecium,1352,VanR gene in vanA cluster,3002919,0.595533,glycoPeptide antibiotic
Enterococcus faecium,1352,VanR gene in vanB cluster,3002921,0.190203,glycoPeptide antibiotic
Enterococcus faecium,1352,VanR gene in vanD cluster,3002923,0.001218,glycoPeptide antibiotic
Enterococcus faecium,1352,VanR gene in vanG cluster,3002926,5.1e-05,glycoPeptide antibiotic
Enterococcus faecium,1352,VanR gene in vanM cluster,3002928,0.000761,glycoPeptide antibiotic
Enterococcus faecium,1352,VanR gene in vanN cluster,3002929,0.000102,glycoPeptide antibiotic
Enterococcus faecium,1352,VanS gene in vanA cluster,3002931,0.594315,glycoPeptide antibiotic
Enterococcus faecium,1352,VanS gene in vanB cluster,3002932,0.191371,glycoPeptide antibiotic
Enterococcus faecium,1352,VanS gene in vanD cluster,3002934,0.000558,glycoPeptide antibiotic
Enterococcus faecium,1352,VanS gene in vanG cluster,3002937,5.1e-05,glycoPeptide antibiotic
Enterococcus faecium,1352,VanS gene in vanM cluster,3002939,0.000914,glycoPeptide antibiotic
Enterococcus faecium,1352,VanS gene in vanN cluster,3002940,0.000102,glycoPeptide antibiotic
Enterococcus faecium,1352,VanH gene in vanA cluster,3002942,0.603553,glycoPeptide antibiotic
Enterococcus faecium,1352,VanH gene in vanB cluster,3002943,0.196294,glycoPeptide antibiotic
Enterococcus faecium,1352,VanH gene in vanD cluster,3002944,0.000609,glycoPeptide antibiotic
Enterococcus faecium,1352,VanH gene in vanM cluster,3002947,0.000863,glycoPeptide antibiotic
Enterococcus faecium,1352,VanX gene in vanA cluster,3002949,0.602183,glycoPeptide antibiotic
Enterococcus faecium,1352,VanX gene in vanB cluster,3002950,0.196345,glycoPeptide antibiotic
Enterococcus faecium,1352,VanX gene in vanM cluster,3002953,0.000711,glycoPeptide antibiotic
Enterococcus faecium,1352,VanY gene in vanA cluster,3002955,0.497716,glycoPeptide antibiotic
Enterococcus faecium,1352,VanY gene in vanB cluster,3002956,0.195685,glycoPeptide antibiotic
Enterococcus faecium,1352,VanY gene in vanD cluster,3002957,0.000914,glycoPeptide antibiotic
Enterococcus faecium,1352,VanY gene in vanG cluster,3002959,5.1e-05,glycoPeptide antibiotic
Enterococcus faecium,1352,VanY gene in vanM cluster,3002961,0.000914,glycoPeptide antibiotic
Enterococcus faecium,1352,VanZ gene in vanA cluster,3002962,0.471523,glycoPeptide antibiotic
Enterococcus faecium,1352,VanW gene in vanB cluster,3002964,0.165533,glycoPeptide antibiotic
Enterococcus faecium,1352,VanW gene in vanG cluster,3002965,5.1e-05,glycoPeptide antibiotic
Enterococcus faecium,1352,VanXY gene in vanN cluster,3002969,0.000102,glycoPeptide antibiotic
Enterococcus faecium,1352,VanT gene in vanG cluster,3002972,5.1e-05,glycoPeptide antibiotic
Enterococcus faecium,1352,VanT gene in vanN cluster,3002975,0.000102,glycoPeptide antibiotic
Enterococcus faecium,1352,BacA,3002986,5.1e-05,"Bacitracin A,Bacitracin B,Bacitracin F"
Enterococcus faecium,1352,QacA,3003046,0.000102,Fluoroquinolone antibiotic
Enterococcus faecium,1352,VanXY gene in vanG cluster,3003069,5.1e-05,glycoPeptide antibiotic
Enterococcus faecium,1352,VanX gene in vanD cluster,3003070,0.000609,glycoPeptide antibiotic
Enterococcus faecium,1352,Enterococcus faecium liaR mutant conferring daptomycin resistance,3003078,0.108173,Daptomycin
Enterococcus faecium,1352,Enterococcus faecium liaS mutant conferring daptomycin resistance,3003079,0.111015,Daptomycin
Enterococcus faecium,1352,Enterococcus faecium cls conferring resistance to daptomycin,3003092,0.009645,Daptomycin
Enterococcus faecium,1352,LsaB,3003111,0.000102,"Clindamycin,Pleuromutilin"
Enterococcus faecium,1352,LsaE,3003206,0.05066,"Lincomycin,Pleuromutilin"
Enterococcus faecium,1352,FosXCC,3003208,0.000914,Fosfomycin
Enterococcus faecium,1352,Staphylococcus aureus gyrB conferring resistance to aminocoumarin,3003301,5.1e-05,"Clorobiocin,Coumermycin A1,Novobiocin"
Enterococcus faecium,1352,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,3003369,5.1e-05,Pulvomycin
Enterococcus faecium,1352,Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance,3003373,5.1e-05,Tigecycline
Enterococcus faecium,1352,CfrA,3003441,0.000203,"Azidamfenicol,Chloramphenicol,Clindamycin,Dalfopristin,Griseoviridin,Lincomycin,Madumycin II,Thiamphenicol,Tiamulin,Virginiamycin M1"
Enterococcus faecium,1352,Escherichia coli soxS with mutation conferring antibiotic resistance,3003511,5.1e-05,"Chloramphenicol,CiprOfloxacin,enrOfloxacin"
Enterococcus faecium,1352,EmeA,3003551,0.000102,Acriflavine
Enterococcus faecium,1352,AAC(6')-Ib',3003676,5.1e-05,"Amikacin,Tobramycin"
Enterococcus faecium,1352,OptrA,3003746,0.010406,"Chloramphenicol,Florfenicol,Linezolid,Tedizolid"
Enterococcus faecium,1352,EatAv,3003761,0.20868,Pleuromutilin
Enterococcus faecium,1352,GadW,3003838,5.1e-05,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Enterococcus faecium,1352,Mrx,3003839,5.1e-05,Macrolide antibiotic
Enterococcus faecium,1352,KdpE,3003841,5.1e-05,Aminoglycoside antibiotic
Enterococcus faecium,1352,Escherichia coli GlpT with mutation conferring resistance to fosfomycin,3003889,0.000152,Fosfomycin
Enterococcus faecium,1352,Escherichia coli UhpT with mutation conferring resistance to fosfomycin,3003890,5.1e-05,Fosfomycin
Enterococcus faecium,1352,ANT(4')-Ib,3003905,0.000508,"Amikacin,Dibekacin,Isepamicin,Tobramycin"
Enterococcus faecium,1352,ApmA,3003918,0.000914,Apramycin
Enterococcus faecium,1352,OqxA,3003922,5.1e-05,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Nitrofuran antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,OqxB,3003923,5.1e-05,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Nitrofuran antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,EfrA,3003948,0.000355,"Fluoroquinolone antibiotic,Macrolide antibiotic,Rifamycin antibiotic"
Enterococcus faecium,1352,EfrB,3003949,0.000508,"Fluoroquinolone antibiotic,Macrolide antibiotic,Rifamycin antibiotic"
Enterococcus faecium,1352,MsbA,3003950,0.000102,Metronidazole
Enterococcus faecium,1352,HmrM,3003953,5.1e-05,"Acriflavine,Norfloxacin"
Enterococcus faecium,1352,EfmA,3003954,0.963452,Erythromycin
Enterococcus faecium,1352,Klebsiella pneumoniae acrA,3004041,5.1e-05,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,LnuG,3004085,0.005685,Lincomycin
Enterococcus faecium,1352,FosA6,3004111,5.1e-05,Fosfomycin
Enterococcus faecium,1352,Klebsiella pneumoniae OmpK37,3004122,5.1e-05,"Cefotaxime,Cefoxitin"
Enterococcus faecium,1352,APH(2'')-If,3004191,5.1e-05,"Dibekacin,Gentamicin A,Kanamycin A,Sisomicin,Tobramycin"
Enterococcus faecium,1352,VanU gene in vanG cluster,3004253,5.1e-05,glycoPeptide antibiotic
Enterococcus faecium,1352,Campylobacter coli chloramphenicol acetyltransferase,3004454,0.000203,Chloramphenicol
Enterococcus faecium,1352,Streptococcus suis chloramphenicol acetyltransferase,3004455,0.006904,Chloramphenicol
Enterococcus faecium,1352,Enterococcus faecium chloramphenicol acetyltransferase,3004456,0.004365,Chloramphenicol
Enterococcus faecium,1352,Enterococcus faecalis chloramphenicol acetyltransferase,3004458,0.068579,Chloramphenicol
Enterococcus faecium,1352,PoxtA,3004470,0.010305,"Chloramphenicol,Doxycycline,Florfenicol,Linezolid,Tetracycline"
Enterococcus faecium,1352,Klebsiella pneumoniae KpnE,3004580,5.1e-05,"Aminoglycoside antibiotic,Cephalosporin,Disinfecting agents and antiseptics,Macrolide antibiotic,Peptide antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,Klebsiella pneumoniae KpnF,3004583,5.1e-05,"Aminoglycoside antibiotic,Cephalosporin,Disinfecting agents and antiseptics,Macrolide antibiotic,Peptide antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Enterococcus faecium,1352,Klebsiella pneumoniae KpnG,3004588,5.1e-05,"Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Penem,Peptide antibiotic"
Enterococcus faecium,1352,ClcD,3004599,0.000863,"Clindamycin,Florfenicol,Linezolid,Quinupristin-Dalfopristin,Tiamulin"
Enterococcus faecium,1352,AAC(6')-Im,3004629,0.001066,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Enterococcus faecium,1352,Cfr(B),3004649,0.000914,"Chloramphenicol,Clindamycin,Linezolid"
Enterococcus faecium,1352,Tet(U),3004650,0.164112,Tetracycline
Enterococcus faecium,1352,CatA8,3004658,0.019645,Chloramphenicol
Enterococcus faecium,1352,EmtA,3004669,0.000406,Evernimicin
Enterococcus faecium,1352,FosB1,3004670,5.1e-05,Fosfomycin
Enterococcus faecium,1352,QacEdelta1,3005010,5.1e-05,Disinfecting agents and antiseptics
Enterococcus faecium,1352,Cfr(D),3005021,0.004772,"Linezolid,Teicoplanin,Vancomycin"
Enterococcus faecium,1352,OmpA,3005044,5.1e-05,Defensin
Enterococcus faecium,1352,EptB,3005047,5.1e-05,"Colistin A,Colistin B"
Enterococcus faecium,1352,ArnT,3005053,5.1e-05,"Colistin A,Colistin B"
Enterococcus faecium,1352,LptD,3005059,5.1e-05,"Aminocoumarin antibiotic,Peptide antibiotic,Rifamycin antibiotic"
Enterococcus faecium,1352,FexB,3007019,0.009949,Florfenicol
Enterococcus faecium,1352,Erm(52),3007041,5.1e-05,Clindamycin
Enterococcus faecium,1352,MefH,3007047,0.190812,Macrolide antibiotic
Enterococcus faecium,1352,Tet(O/W),3007121,5.1e-05,Tetracycline
Enterococcus faecium,1352,VanH gene in vanP cluster,3007188,0.000203,glycoPeptide antibiotic
Enterococcus faecium,1352,VanP,3007189,0.000203,glycoPeptide antibiotic
Enterococcus faecium,1352,VanX gene in vanP cluster,3007190,0.000203,glycoPeptide antibiotic
Enterococcus faecium,1352,VanR gene in vanP cluster,3007191,0.000203,glycoPeptide antibiotic
Enterococcus faecium,1352,VanS gene in vanP cluster,3007192,0.000203,glycoPeptide antibiotic
Enterococcus faecium,1352,ANT(9)-Ib,3007401,5.1e-05,Spectinomycin
Pseudomonas aeruginosa,287,Tetracycline-resistant ribosomal protection protein,2,5e-05,Tetracycline antibiotic
Pseudomonas aeruginosa,287,TEM beta-lactamase,3000014,0.007813,Ampicillin
Pseudomonas aeruginosa,287,CTX-M beta-lactamase,3000016,0.001815,Cephalosporin
Pseudomonas aeruginosa,287,OXA beta-lactamase,3000017,0.984121,"Cefalotin,ClOxacillin,Oxacillin"
Pseudomonas aeruginosa,287,IMP beta-lactamase,3000020,0.029539,"CarbaPenem,Cephalosporin,Cephamycin,Penam,Penem"
Pseudomonas aeruginosa,287,VIM beta-lactamase,3000021,0.079494,"CarbaPenem,Cephalosporin,Cephamycin,Penam,Penem"
Pseudomonas aeruginosa,287,VEB beta-lactamase,3000043,0.015072,"Cephalosporin,Monobactam"
